DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2007,15.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2008,15.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2009,15.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2010,15.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2011,15.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2012,16.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2013,18.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2014,18.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2015,19.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2016,19.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2017,19.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2018,19.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2019,20.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2020,18.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2021,20.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2022,21.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2023,22.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EA20,2024,22.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,1997,11.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,1998,12.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,1999,14.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2000,16.3,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2001,14.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2002,15.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2003,17.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2004,15.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2005,16.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2006,15.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2007,15.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2008,19.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2009,21.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2010,18.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2011,22.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2012,23.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2013,25.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2014,24.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2015,24.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2016,24.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2017,30.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2018,31.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2019,31.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2020,29.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2021,31.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2022,34.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2023,35.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EE,2024,33.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1992,3.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1993,2.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1994,2.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1995,2.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1996,2.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1997,2.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1998,2.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,1999,3.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2000,3.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2001,3.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2002,3.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2003,6.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2004,4.5,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2005,4.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2006,5.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2007,6.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2008,8.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2009,8.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2010,7.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2011,6.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2012,6.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2013,7.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2014,8.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2015,8.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2016,9.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2017,10.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2018,10.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2019,11.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2020,11.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2021,10.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2022,10.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2023,9.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EL,2024,11.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1992,8.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1993,9.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1994,10.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1995,11.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1996,11.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1997,11.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1998,11.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,1999,12.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2000,10.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2001,10.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2002,11.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2003,11.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2004,11.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2005,19.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2006,19.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2007,18.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2008,18.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2009,18.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2010,19.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2011,20.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2012,20.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2013,20.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2014,19.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2015,19.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2016,19.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2017,19.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2018,21.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2019,21.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2020,21.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2021,27.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2022,28.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2023,28.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,ES,2024,28.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2002,10.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2003,12.3,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2004,13.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2005,14.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2006,14.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2007,14.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2008,14.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2009,14.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2010,14.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2011,15.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2012,15.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2013,17.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2014,17.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2015,17.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2016,17.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2017,17.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2018,18.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2019,18.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2020,16.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2021,19.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2022,20.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2023,21.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,EU27_2020,2024,22.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,1996,24.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,1997,24.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,1998,23.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,1999,25.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2000,26.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2001,27.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2002,29.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2003,35.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2004,35.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2005,34.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2006,35.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2007,35.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2008,34.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2009,34.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2010,36.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2011,37.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2012,36.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2013,36.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2014,36.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2015,36.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2016,37.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2017,38.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2018,38.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2019,40.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2020,40.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2021,44.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2022,37.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2023,39.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FI,2024,43.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1992,5.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1993,6.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1994,6.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1995,6.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1996,6.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1997,6.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1998,6.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,1999,6.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2000,6.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2001,6.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2002,6.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2003,11.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2004,10.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2005,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2006,11.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2007,10.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2008,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2009,9.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2010,8.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2011,9.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2012,9.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2013,24.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2014,24.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2015,25.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2016,24.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2017,24.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2018,24.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2019,25.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2020,18.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2021,17.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2022,20.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2023,22.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,FR,2024,22.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2002,6.1,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2003,6.2,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2004,6.6,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2005,7.6,bu,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2006,9.6,bu,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2007,10.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2008,9.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2009,9.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2010,10.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2011,12.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2012,12.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2013,11.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2014,9.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2015,12.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2016,9.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2017,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2018,10.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2019,11.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2020,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2021,15.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2022,13.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2023,15.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HR,2024,15.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,1997,6.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,1998,7.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,1999,7.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2000,8.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2001,7.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2002,8.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2003,10.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2004,10.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2005,10.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2006,10.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2007,10.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2008,8.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,F,Y25-34,HU,2009,8.3,,
